index,step_estimated,layer_estimated,alpha_s,alpha_f
2255,35,15,0.90015109,0.60057898
2256,35,16,1.05907512,1.102639
2257,35,17,1.17496591,1.28998923
2258,35,18,1.06066369,1.4762885
2259,35,19,0.82261693,1.04479581
2260,35,20,1.23639157,0.98567576
2261,35,21,1.09212561,1.10016593
2262,35,22,1.15965566,1.31248328
2263,35,23,0.98844431,1.34700735
2264,35,24,1.03900018,0.97055454
2265,35,25,1.1822064,1.1381081
2266,35,26,1.09178915,1.11720458
2267,35,27,1.15698992,1.23289188
2268,35,28,1.11325891,1.00737267
2269,35,29,1.05079391,1.20937922
2270,35,30,0.98713174,1.06932945
2271,35,31,1.47590754,0.77526634
2272,35,32,1.18227758,1.08530982
2273,35,33,1.05304731,1.0874466
2274,35,34,1.32468458,1.21453405
2275,35,35,1.0316697,1.11021765
2276,35,36,1.15870679,0.86688121
2277,35,37,0.96961358,1.00624397
2278,35,38,0.86368813,1.12712273
2279,35,39,1.11171956,0.92895372
2280,35,40,1.14116297,1.06247475
2281,35,41,1.16496936,1.20535536
2282,35,42,1.20463858,1.45038011
2283,35,43,1.08544599,1.13563141
2284,35,44,0.96491562,1.26573856
2285,35,45,1.04800983,1.07660304
2286,35,46,0.99735623,0.72186829
2287,35,47,1.35775123,1.16756159
2288,35,48,1.24361315,1.12404217
2289,35,49,0.99398008,1.45605723
2290,35,50,1.27091546,1.09334681
2291,35,51,1.03945092,1.21793492
2292,35,52,1.07711391,1.14865145
2293,35,53,1.24413504,0.94696724
2294,35,54,1.49160101,1.39146434
2295,35,55,1.34339949,1.24703428
2296,35,56,1.10057127,1.28539476
2297,35,57,1.10159585,0.96460713
2298,35,58,1.18909745,1.08208548
2299,35,59,1.30906116,0.87594464
2300,35,60,1.20141879,1.21487648
2301,35,61,1.0229154,1.44987832
2302,35,62,0.89624139,1.01459254
2303,35,63,0.98972612,1.1169829
2304,36,0,1.1933006,1.23405275
2305,36,1,1.05212263,1.36900882
2306,36,2,1.320727,1.13831611
2307,36,3,1.41064802,1.293165
2308,36,4,1.27528814,1.14089109
2309,36,5,1.15803509,0.92579516
2310,36,6,1.34948507,1.17148763
2311,36,7,1.38549391,1.31965625
2312,36,8,1.09276954,1.0715285
2313,36,9,1.22066749,1.36774749
2314,36,10,0.99277076,0.81896663
2315,36,11,1.05897077,1.29049088
2316,36,12,1.11675847,1.1760175
2317,36,13,0.94882755,1.09533829
2318,36,14,0.84377206,1.1431812
2319,36,15,1.0030764,0.79109683
2320,36,16,1.1124924,1.1402386
2321,36,17,1.23041576,1.08503559
2322,36,18,1.09750743,1.33268784
2323,36,19,0.78459322,1.09432308
2324,36,20,1.39997271,1.08437529
2325,36,21,1.06057593,0.78005337
2326,36,22,1.21451996,1.27008864
2327,36,23,0.83309806,1.08048593
2328,36,24,1.32082403,1.00554035
2329,36,25,1.25717913,1.13439056
2330,36,26,0.84219075,1.1103942
2331,36,27,1.21717036,1.22275972
2332,36,28,1.08279695,1.02528673
2333,36,29,1.1263006,0.95918341
2334,36,30,1.13070281,0.89468727
2335,36,31,1.29587715,0.94906043
2336,36,32,1.22060106,1.14927964
2337,36,33,0.9117715,1.09197865
2338,36,34,1.28442602,0.98254873
2339,36,35,0.93981518,1.12645159
2340,36,36,1.32757799,0.86359284
2341,36,37,0.94863257,0.89323163
2342,36,38,1.03559221,0.99373018
2343,36,39,1.23618086,0.96929145
2344,36,40,1.39846713,1.01530552
2345,36,41,1.25797777,1.14770026
2346,36,42,1.15205234,1.3776728
2347,36,43,1.06924462,1.13451198
2348,36,44,0.95527386,1.16738501
2349,36,45,1.0808478,1.16212591
2350,36,46,1.18684889,0.73758768
2351,36,47,1.41013415,1.01056923
2352,36,48,1.28063524,1.16806686
2353,36,49,0.76470265,1.48637789
2354,36,50,1.19319693,1.01989786
2355,36,51,1.23236987,1.102391
2356,36,52,1.01601557,1.11030206
2357,36,53,1.32866264,0.92281964
2358,36,54,1.43002359,1.3233547
2359,36,55,1.14749913,1.17988583
2360,36,56,1.01123402,1.2664569
2361,36,57,0.9256968,1.17696589
2362,36,58,1.27423562,1.33178252
2363,36,59,1.42292121,1.08666789
2364,36,60,1.17984762,1.27338684
2365,36,61,1.16467038,1.42669951
2366,36,62,0.97805014,0.89478382
2367,36,63,0.9476719,0.91646409
2368,37,0,1.28822364,1.08046558
2369,37,1,1.21431991,1.29388967
2370,37,2,1.32869434,1.04078807
2371,37,3,1.69438954,1.35269932
2372,37,4,1.08509983,1.16623496
2373,37,5,1.1360252,0.91543377
2374,37,6,1.34946239,1.18214679
2375,37,7,1.28039102,1.40149168
2376,37,8,1.22886765,1.19789936
2377,37,9,1.2329793,1.36608591
2378,37,10,1.20086991,0.66246409
2379,37,11,1.08818501,1.34540714
2380,37,12,1.27428024,1.15729459
2381,37,13,0.86702811,0.95096625
2382,37,14,0.91549257,1.09720252
2383,37,15,1.0503055,0.79443719
2384,37,16,0.93278115,0.97080553
2385,37,17,1.32059623,1.19523024
2386,37,18,1.05223248,1.23362307
2387,37,19,0.92574839,0.98575812
2388,37,20,1.49119503,1.04634573
2389,37,21,1.14619725,0.92581716
2390,37,22,1.25134295,1.16478763
2391,37,23,0.96461379,1.24869487
2392,37,24,1.20429806,1.02653403
2393,37,25,1.1346711,1.18726195
2394,37,26,1.13214978,1.07787105
2395,37,27,1.38423006,1.34207648
2396,37,28,1.26278905,1.0124716
2397,37,29,1.2230235,1.15734577
2398,37,30,1.16532175,0.99444516
2399,37,31,1.46174453,0.89291727
2400,37,32,1.11451673,1.12631744
2401,37,33,1.14885336,0.95721809
2402,37,34,1.46592654,1.18391707
2403,37,35,0.99987851,1.10164331
2404,37,36,1.25136759,0.97945373
2405,37,37,1.00445036,0.91825766
2406,37,38,1.06753932,1.02550271
2407,37,39,1.25594202,0.91476477
2408,37,40,1.47040718,1.1523722
2409,37,41,1.18630978,1.04719889
2410,37,42,1.17158518,1.41104821
2411,37,43,1.19383714,1.21979741
2412,37,44,1.06120151,1.20955819
2413,37,45,1.13795803,0.97104933
2414,37,46,1.13503453,0.89035161
2415,37,47,1.37423273,1.12963026
2416,37,48,1.24582911,1.0200097
2417,37,49,0.94546268,1.48757022
2418,37,50,1.21594381,1.04564907
2419,37,51,1.08686683,1.22813181
2420,37,52,1.09469147,1.20437379
2421,37,53,1.4338375,0.91157473
2422,37,54,1.29376026,1.0979117
2423,37,55,1.24171528,1.09624328
2424,37,56,1.20418117,1.22128087
2425,37,57,1.20457274,0.77931831
2426,37,58,1.17363843,1.37474564
2427,37,59,1.38905993,0.87130603
2428,37,60,1.19309748,1.3122525
2429,37,61,1.17425399,1.42747804
2430,37,62,1.06924374,1.13614843
2431,37,63,0.87240674,1.06307329
2432,38,0,1.32439213,1.24421679
2433,38,1,1.18573974,1.27651498
2434,38,2,1.41313532,1.31522748
2435,38,3,1.55216656,1.15968087
2436,38,4,1.19004541,1.09496845
2437,38,5,1.08029719,0.953821
2438,38,6,1.55457744,1.02926695
2439,38,7,1.45806301,1.34672365
2440,38,8,1.12990937,1.0602999
2441,38,9,1.46831894,1.37037655
2442,38,10,1.19025923,0.66501975
2443,38,11,1.19533845,1.15934047
2444,38,12,1.12698357,1.25342747
2445,38,13,0.98450315,1.06399686
2446,38,14,0.9956989,1.03195095
2447,38,15,1.1598521,0.65090926
2448,38,16,1.28931144,0.94528444
2449,38,17,1.22364899,1.09534233
2450,38,18,1.22591164,1.29984101
2451,38,19,0.94833277,1.09960272
2452,38,20,1.53739656,0.99879694
2453,38,21,1.28246149,1.19328157
2454,38,22,1.44400601,1.15936927
2455,38,23,1.17526776,1.1569623
2456,38,24,1.21733945,0.86215048
2457,38,25,1.26207672,1.08896041
2458,38,26,1.15266486,1.17724425
2459,38,27,1.14946499,1.22053014
2460,38,28,1.25872231,0.9567539
2461,38,29,1.27364022,1.05594009
2462,38,30,1.19614602,0.99647476
2463,38,31,1.43958445,0.76774653
2464,38,32,1.31379281,1.12297088
2465,38,33,1.08933157,1.08224327
2466,38,34,1.35803582,1.16151614
2467,38,35,1.04912312,0.93452293
2468,38,36,1.34989087,0.84830043
2469,38,37,0.96763034,1.14250565
2470,38,38,1.05819644,1.0487237
2471,38,39,1.1942845,0.93908103
2472,38,40,1.41860126,0.92837342
2473,38,41,1.30084204,1.14566709
2474,38,42,1.24502495,1.44289678
2475,38,43,1.24065872,1.2214286
2476,38,44,0.95780373,1.1265027
2477,38,45,1.1578499,0.98028893
2478,38,46,1.26647698,0.97515436
2479,38,47,1.41627704,1.11342079
2480,38,48,1.31737341,1.02894394
2481,38,49,0.84895235,1.39002062
2482,38,50,1.19632512,1.1844702
2483,38,51,1.19209807,1.09455473
2484,38,52,1.2286632,0.98204933
2485,38,53,1.28947151,0.90714026
2486,38,54,1.49602064,1.28855441
2487,38,55,1.41862722,1.19603555
2488,38,56,1.16520543,1.2117832
2489,38,57,1.13028955,0.9442744
2490,38,58,1.22286361,1.29390193
2491,38,59,1.36694912,1.06986905
2492,38,60,1.1840015,1.05268558
2493,38,61,1.22048593,1.44711322
2494,38,62,1.22698806,0.88125954
2495,38,63,0.95304396,1.05739848
2496,39,0,1.26399308,1.14731798
2497,39,1,1.25858457,1.25819687
2498,39,2,1.45222029,0.99483928
2499,39,3,1.50648999,1.20971985
2500,39,4,1.27677868,1.12240312
2501,39,5,1.29969377,1.03107074
2502,39,6,1.5682265,1.15082772
2503,39,7,1.28847121,1.29505524
2504,39,8,1.2678733,1.11327293
2505,39,9,1.3259298,1.24230495
2506,39,10,1.18449314,0.71028289
2507,39,11,1.31278487,1.15102011
2508,39,12,1.40886518,1.08326698
2509,39,13,1.00299895,0.9985697
2510,39,14,1.10092509,1.10014188
2511,39,15,1.39765676,0.69401823
2512,39,16,1.18945732,0.98504467
2513,39,17,1.27752799,1.11302905
2514,39,18,1.17471844,1.51546953
2515,39,19,1.07335663,0.89217671
2516,39,20,1.54162202,0.7730863
2517,39,21,1.25871086,0.98635
2518,39,22,1.37363111,1.27553164
2519,39,23,1.04593605,1.09759508
2520,39,24,1.15698678,0.8906225
2521,39,25,1.34136382,1.03543481
2522,39,26,1.09411466,0.99527925
2523,39,27,1.40026321,1.3497427
2524,39,28,1.10571101,0.8067821
2525,39,29,1.24618884,1.01243804
2526,39,30,1.2271706,0.96580967
2527,39,31,1.56172444,0.87020513
2528,39,32,1.38114374,0.94834568
2529,39,33,1.11176206,1.11659453
2530,39,34,1.3498775,1.19959213
2531,39,35,1.06597451,1.02184005
2532,39,36,1.37574516,0.80072314
2533,39,37,0.85825749,0.96294238
2534,39,38,1.18306119,0.98197275
2535,39,39,1.26174829,1.01404373
2536,39,40,1.38424185,0.99532582
2537,39,41,1.33759558,1.18259918
2538,39,42,1.47312369,1.40943831
2539,39,43,1.34755549,1.04604091
2540,39,44,0.9960861,1.10395061
2541,39,45,1.20053081,0.96288363
2542,39,46,1.21681447,0.80446126
2543,39,47,1.48733366,1.09669749
2544,39,48,1.37475377,1.02880538
2545,39,49,0.99436578,1.33390174
2546,39,50,1.49132845,1.03255342
2547,39,51,1.22418327,1.03126027
2548,39,52,1.43324818,0.96925853
2549,39,53,1.35737746,0.91829678
2550,39,54,1.50260082,1.30838953
2551,39,55,1.58423455,1.21361411
2552,39,56,1.08956876,1.15843072
2553,39,57,1.27817859,1.0893815
2554,39,58,1.23779893,1.36695681
2555,39,59,1.46065877,0.91708032
2556,39,60,1.21989814,1.08096549
2557,39,61,1.33215483,1.44125436
2558,39,62,1.21174816,0.91068672
2559,39,63,1.0725171,0.85068392
2560,40,0,1.48245788,1.19911966
2561,40,1,1.24439864,1.20367973
2562,40,2,1.40221347,0.91388935
2563,40,3,1.50544078,1.10315313
2564,40,4,1.27427956,1.03847923
2565,40,5,1.17711995,1.10836888
2566,40,6,1.67948607,1.03521741
2567,40,7,1.47930981,1.30743232
2568,40,8,1.3672666,0.97246732
2569,40,9,1.51115344,1.23419375
2570,40,10,1.16601925,0.70829878
2571,40,11,1.3758021,1.37364772
2572,40,12,1.28271721,1.11230026
2573,40,13,1.02262476,1.06114722
2574,40,14,0.96602405,0.95607216
2575,40,15,1.19598778,0.75151141
2576,40,16,1.13918972,1.06310319
2577,40,17,1.47168956,1.14486271
2578,40,18,1.33570029,1.29827986
2579,40,19,1.0332036,1.07465921
2580,40,20,1.51383571,0.99488906
2581,40,21,1.43443318,1.00460111
2582,40,22,1.23283742,1.10718297
2583,40,23,1.23450822,1.07911248
2584,40,24,1.26710937,1.02457155
2585,40,25,1.41474511,1.14262372
2586,40,26,1.15305839,1.03287778
2587,40,27,1.4673875,1.23291194
2588,40,28,1.23172109,1.02459065
2589,40,29,1.2883241,0.92604733
2590,40,30,1.19142724,0.90621413
2591,40,31,1.59844982,0.92250032
2592,40,32,1.27596869,1.10282573
2593,40,33,1.1312091,1.06166319
2594,40,34,1.34497933,1.02645358
2595,40,35,1.14377791,1.05136459
2596,40,36,1.3915929,0.73515264
2597,40,37,1.13518623,0.99705707
2598,40,38,1.15904447,0.99118786
2599,40,39,1.33050948,0.94041222
2600,40,40,1.49121795,0.87938511
2601,40,41,1.32500527,1.0835415
2602,40,42,1.3455473,1.42172239
2603,40,43,1.23549607,1.02967935
2604,40,44,1.07961986,1.01783998
2605,40,45,1.20664934,1.09382691
2606,40,46,1.18899824,0.78973909
2607,40,47,1.36481705,0.9944455
2608,40,48,1.36758449,1.18635293
2609,40,49,1.05596068,1.23671646
2610,40,50,1.23110237,1.01719785
2611,40,51,1.33374022,1.11859819
2612,40,52,1.2542682,1.13110363
2613,40,53,1.39098504,0.93962076
2614,40,54,1.36648963,1.14235722
2615,40,55,1.3375296,1.13413196
2616,40,56,1.21281737,1.17111254
2617,40,57,1.3009697,0.83271724
2618,40,58,1.37687114,1.13395304
2619,40,59,1.59779098,0.80876188
2620,40,60,1.23141387,1.25847341
2621,40,61,1.21517232,1.281851
2622,40,62,1.08875302,0.88931946
2623,40,63,1.19750043,1.017559
2624,41,0,1.66675747,0.96786906
2625,41,1,1.41444993,1.18481034
2626,41,2,1.43673079,0.96556149
2627,41,3,1.54224363,1.3112367
2628,41,4,1.41875151,1.08204586
2629,41,5,1.45945144,0.8081745
2630,41,6,1.51691624,0.9059167
2631,41,7,1.44565277,1.26958615
2632,41,8,1.32429825,1.03251823
2633,41,9,1.35499019,1.32489371
2634,41,10,1.33614827,0.69162736
2635,41,11,1.16521029,1.17414943
2636,41,12,1.32776385,1.00721598
2637,41,13,1.14224788,0.98838117
2638,41,14,1.05962985,1.04021075
2639,41,15,1.17962477,0.81983084
2640,41,16,1.21814334,1.08247799
2641,41,17,1.39150529,1.03762559
2642,41,18,1.18915217,1.3177228
2643,41,19,1.11789068,0.99977188
2644,41,20,1.57574185,0.74659368
2645,41,21,1.30699915,0.85635257
2646,41,22,1.39933217,1.06802248
2647,41,23,1.24685651,1.06797138
2648,41,24,1.29062564,0.99895212
2649,41,25,1.48024167,1.101327
2650,41,26,1.15214566,0.89858884
2651,41,27,1.38796145,1.12186455
2652,41,28,1.30495952,0.89302507
2653,41,29,1.3977713,0.9277568
2654,41,30,1.29167144,1.06184755
2655,41,31,1.69167847,0.80161454
2656,41,32,1.33631059,1.01970431
2657,41,33,1.15978503,1.02182252
2658,41,34,1.57032573,1.00896074
2659,41,35,1.09538233,1.13221025
2660,41,36,1.44341748,0.7010837
2661,41,37,1.05719229,0.97171889
2662,41,38,1.32363019,0.88588861
2663,41,39,1.49410317,1.0175621
2664,41,40,1.44696837,0.97955083
2665,41,41,1.32929123,1.07027552
2666,41,42,1.36621628,1.36164467
2667,41,43,1.42853985,0.99228377
2668,41,44,1.00732642,1.06287776
2669,41,45,1.3019971,1.03473131
2670,41,46,1.29126105,0.74810927
2671,41,47,1.66629464,1.05250643
2672,41,48,1.40816399,0.99496349
2673,41,49,1.10844651,1.52637029
2674,41,50,1.42043926,0.99550709
2675,41,51,1.2901433,1.15909555
2676,41,52,1.44173941,1.05678706
2677,41,53,1.484864,0.8535857
2678,41,54,1.35039611,1.25698027
2679,41,55,1.53691606,1.1730021
2680,41,56,1.20369112,1.11384302
2681,41,57,1.30722687,0.9712665
2682,41,58,1.40587945,1.40297675
2683,41,59,1.56729149,0.71361251
2684,41,60,1.30433089,1.06183934
2685,41,61,1.18309128,1.4824708
2686,41,62,1.27679188,0.92002092
2687,41,63,1.22029202,0.83043872
2688,42,0,1.46804126,1.19733989
2689,42,1,1.32738627,1.00901301
2690,42,2,1.51120831,0.98597643
2691,42,3,1.67152306,1.21692998
2692,42,4,1.44810897,1.08306554
2693,42,5,1.49274548,0.78983301
2694,42,6,1.70947198,1.11245096
2695,42,7,1.44817374,1.11859439
2696,42,8,1.30212698,0.94982133
2697,42,9,1.57388108,1.193652
2698,42,10,1.29420298,0.56622609
2699,42,11,1.45185464,1.1324474
2700,42,12,1.45417777,1.01237517
2701,42,13,1.2485963,0.90333371
2702,42,14,1.2787265,1.03872237
2703,42,15,1.33504683,0.91005526
2704,42,16,1.19584769,0.94687291
2705,42,17,1.38076611,1.1378824
2706,42,18,1.43115502,1.36339648
2707,42,19,1.31829386,0.91456838
2708,42,20,1.62285155,0.75315093
2709,42,21,1.56122695,0.97037324
2710,42,22,1.40299619,1.25167342
2711,42,23,1.14069012,1.08996098
2712,42,24,1.33675577,0.97974869
2713,42,25,1.44377602,0.96903444
2714,42,26,1.26562059,1.10658932
2715,42,27,1.4862409,1.21542451
2716,42,28,1.25848535,0.90070973
2717,42,29,1.33850861,1.0187277
2718,42,30,1.34448685,1.00450822
2719,42,31,1.79708207,0.8439208
2720,42,32,1.4520484,0.97267961
2721,42,33,1.27334398,1.00462961
2722,42,34,1.52808013,0.97892284
2723,42,35,1.17070292,0.8163434
2724,42,36,1.41010161,0.8112833
2725,42,37,1.03041883,0.94627633
2726,42,38,1.38501708,1.0385559
2727,42,39,1.59323602,0.91906719
2728,42,40,1.63639429,0.92600852
2729,42,41,1.40638153,0.84959497
2730,42,42,1.50976791,1.41427236
2731,42,43,1.34280378,1.01398909
2732,42,44,1.15013625,1.0773634
2733,42,45,1.41424149,0.85752991
2734,42,46,1.39588278,0.69816913
2735,42,47,1.5998634,1.04086099
2736,42,48,1.46871006,1.00886614
2737,42,49,1.15065748,1.45523017
2738,42,50,1.51433691,0.99691109
2739,42,51,1.27278503,1.02306427
2740,42,52,1.40257875,1.00592751
2741,42,53,1.57673747,0.97413779
2742,42,54,1.66996193,1.18699464
2743,42,55,1.5310364,0.91662454
2744,42,56,1.29287009,1.10069235
2745,42,57,1.41707095,0.85939802
2746,42,58,1.45628222,1.07618579
2747,42,59,1.50335786,0.83597298
2748,42,60,1.49761999,1.08834509
2749,42,61,1.43059955,1.41288515
2750,42,62,1.20140175,0.88888323
2751,42,63,1.19355331,0.99235985
2752,43,0,1.56623854,1.1355287
2753,43,1,1.39627164,1.24977227
2754,43,2,1.74354949,0.89833923
2755,43,3,1.68089293,1.15883221
2756,43,4,1.50740866,0.99925538
2757,43,5,1.2178562,1.00174088
2758,43,6,1.77734158,0.90454722
2759,43,7,1.54612888,1.34593376
2760,43,8,1.52502173,1.05949098
2761,43,9,1.54691418,1.23110922
2762,43,10,1.39963245,0.6870711
2763,43,11,1.33969232,1.04859508
2764,43,12,1.59673548,0.99928182
2765,43,13,1.30290452,0.8912016
2766,43,14,1.21649923,0.92974476
2767,43,15,1.39586506,0.57335459
2768,43,16,1.28868383,0.84192259
2769,43,17,1.58227013,1.10066771
2770,43,18,1.20499454,1.31816865
2771,43,19,1.46756683,0.91571366
2772,43,20,1.64817735,1.09444609
2773,43,21,1.34023525,0.91611864
2774,43,22,1.50411818,1.23469581
2775,43,23,1.29468606,0.99919563
2776,43,24,1.32186701,0.8829639
2777,43,25,1.41570337,1.07058982
2778,43,26,1.26183444,0.88481229
2779,43,27,1.63638554,1.09525663
2780,43,28,1.28807242,0.87100499
2781,43,29,1.44133483,0.80090702
2782,43,30,1.41589499,0.84718485
2783,43,31,1.8943432,0.81216328
2784,43,32,1.44560259,0.9745783
2785,43,33,1.31256512,1.07795523
2786,43,34,1.60096138,0.97316799
2787,43,35,1.30116225,0.9062769
2788,43,36,1.48349224,0.61060467
2789,43,37,1.26356675,0.9505807
2790,43,38,1.2185148,1.0902653
2791,43,39,1.51610967,0.7865406
2792,43,40,1.65892815,0.99742468
2793,43,41,1.53689081,1.01632086
2794,43,42,1.49831159,1.2517609
2795,43,43,1.47892893,0.8635648
2796,43,44,1.223131,1.16617865
2797,43,45,1.31027714,0.93029973
2798,43,46,1.37468645,0.60477351
2799,43,47,1.46152504,0.96734969
2800,43,48,1.54203067,0.99460781
2801,43,49,1.20357286,1.36270327
2802,43,50,1.61005908,0.94568384
2803,43,51,1.37593022,1.01251574
2804,43,52,1.42442861,1.09752906
2805,43,53,1.52111912,0.82238668
2806,43,54,1.66133769,1.08179086
2807,43,55,1.62094456,0.98530973
2808,43,56,1.21221252,1.13776818
2809,43,57,1.40252734,0.86954799
2810,43,58,1.52787709,1.12208082
2811,43,59,1.6223306,0.68084792
2812,43,60,1.51902082,0.96932462
2813,43,61,1.4361075,1.2349603
2814,43,62,1.35930262,0.81467872
2815,43,63,1.25869484,0.97308514
2816,44,0,1.60555895,1.13401418
2817,44,1,1.42945166,1.0618544
2818,44,2,1.6344273,0.93449452
2819,44,3,1.80726663,1.114941
2820,44,4,1.5099804,0.89517855
2821,44,5,1.64465179,0.86089642
2822,44,6,1.82138626,0.95812575
2823,44,7,1.66845338,1.09728165
2824,44,8,1.49444165,0.93695191
2825,44,9,1.61241663,1.26133822
2826,44,10,1.3605815,0.52308264
2827,44,11,1.49542386,1.26194684
2828,44,12,1.55394513,1.0311517
2829,44,13,1.23314763,1.08133229
2830,44,14,1.13018197,0.99213755
2831,44,15,1.31431073,0.47214268
2832,44,16,1.40056968,0.94901279
2833,44,17,1.55304752,1.0158751
2834,44,18,1.64035772,1.17183384
2835,44,19,1.35766177,0.84111403
2836,44,20,1.7721633,0.83047101
2837,44,21,1.46198946,1.04105207
2838,44,22,1.63300141,1.1190538
2839,44,23,1.1306482,0.99123567
2840,44,24,1.66328218,0.87288678
2841,44,25,1.63359317,1.16314925
2842,44,26,1.37356546,0.91801965
2843,44,27,1.3902271,1.17083355
2844,44,28,1.3734211,0.87958782
2845,44,29,1.38495769,0.90043542
2846,44,30,1.44113891,0.93347501
2847,44,31,1.71735333,0.84702938
2848,44,32,1.47892121,0.88126423
2849,44,33,1.36131887,1.01271206
2850,44,34,1.66492627,1.08054136
2851,44,35,1.32665493,0.92604611
2852,44,36,1.47177217,0.82414242
2853,44,37,1.24949159,0.87410473
2854,44,38,1.1770955,1.03494954
2855,44,39,1.46001217,0.80315992
2856,44,40,1.66813493,0.85088626
2857,44,41,1.43492184,0.86149557
2858,44,42,1.56902989,1.21011673
2859,44,43,1.71771343,0.91744201
2860,44,44,1.233203,0.96420487
2861,44,45,1.44017152,0.92202059
2862,44,46,1.50858814,0.60470099
2863,44,47,1.57673838,0.82296949
2864,44,48,1.40235419,0.93839276
2865,44,49,1.24016293,1.2897751
2866,44,50,1.67678244,1.04019202
2867,44,51,1.4441508,0.87252216
2868,44,52,1.38182267,0.91761127
2869,44,53,1.56787803,0.73968453
2870,44,54,1.63107028,1.11130384
2871,44,55,1.61754611,1.1002595
2872,44,56,1.43164425,1.01660693
2873,44,57,1.58400075,0.75599064
2874,44,58,1.44896285,1.21168514
2875,44,59,1.6096365,0.7862294
2876,44,60,1.26452776,1.17022879
2877,44,61,1.55463201,1.17933397
2878,44,62,1.24444496,0.95600457
2879,44,63,1.29027599,0.8191243
2880,45,0,1.47270055,1.04487036
2881,45,1,1.54052038,1.21172919
2882,45,2,1.5647046,0.81862928
2883,45,3,1.84400908,1.18212208
2884,45,4,1.4186624,1.09182027
2885,45,5,1.5473604,0.9416302
2886,45,6,1.81074189,0.80348085
2887,45,7,1.68243541,1.26657073
2888,45,8,1.43755675,0.91464264
2889,45,9,1.64677092,0.95378918
2890,45,10,1.64367275,0.48598192
2891,45,11,1.55007696,1.06740303
2892,45,12,1.71638146,0.99659529
2893,45,13,1.27369161,0.83472143
2894,45,14,1.38456797,0.81494255
2895,45,15,1.5468057,0.56499482
2896,45,16,1.52773562,0.93100692
2897,45,17,1.67814459,1.01117973
2898,45,18,1.30308381,1.10387951
2899,45,19,1.42142318,0.88664567
2900,45,20,1.8938041,0.86204166
2901,45,21,1.468275,0.81210505
2902,45,22,1.59784022,0.90324053
2903,45,23,1.49964072,1.03570615
2904,45,24,1.59598295,0.74514139
2905,45,25,1.69568119,1.20656377
2906,45,26,1.30115829,1.02732752
2907,45,27,1.63592109,0.97279578
2908,45,28,1.52881251,0.91243403
2909,45,29,1.48763341,0.99517774
2910,45,30,1.35588053,0.77265703
2911,45,31,1.86824711,0.73355732
2912,45,32,1.52012713,1.06023934
2913,45,33,1.4632925,1.05886316
2914,45,34,1.69300842,1.00002718
2915,45,35,1.36069902,1.08017117
2916,45,36,1.54580347,0.90717192
2917,45,37,1.28831811,0.77791607
2918,45,38,1.48969603,0.90971867
2919,45,39,1.67709671,0.92862062
2920,45,40,1.71728402,0.87948162
2921,45,41,1.68323991,1.01172181
2922,45,42,1.61699898,1.06168318
2923,45,43,1.57007058,0.92615355
2924,45,44,1.48996407,1.03953329
2925,45,45,1.49068958,0.97879165
2926,45,46,1.43050651,0.79309859
2927,45,47,1.89735556,0.97850974
2928,45,48,1.75825262,0.91455642
2929,45,49,1.25125248,1.32381404
2930,45,50,1.66288547,0.89068066
2931,45,51,1.56473671,1.020797
2932,45,52,1.39807475,0.98735042
2933,45,53,1.7403113,0.78946958
2934,45,54,1.82633937,1.02508486
2935,45,55,1.75660564,0.97022124
2936,45,56,1.36446846,1.01923407
2937,45,57,1.45773092,0.77080596
2938,45,58,1.61203508,1.22844525
2939,45,59,1.70011664,0.61392602
2940,45,60,1.59880689,0.97211509
2941,45,61,1.54693111,1.315345
2942,45,62,1.42949618,0.89000766
2943,45,63,1.43836685,0.79720431
2944,46,0,1.88077114,1.06770445
2945,46,1,1.59945218,1.21082894
2946,46,2,1.7490884,0.95141564
2947,46,3,1.99,1.05879912
2948,46,4,1.57143517,0.99385058
2949,46,5,1.68257977,0.71298821
2950,46,6,1.71161649,0.93751902
2951,46,7,1.61638042,1.12699788
2952,46,8,1.60175786,0.85364508
2953,46,9,1.59921692,1.17052242
2954,46,10,1.63146987,0.40171926
2955,46,11,1.62773817,1.11894877
2956,46,12,1.74460019,1.04081438
2957,46,13,1.52114812,0.85694043
2958,46,14,1.38200709,0.91072794
2959,46,15,1.54779406,0.75477343
2960,46,16,1.37245322,0.82844414
2961,46,17,1.78929062,1.0654487
2962,46,18,1.4667249,1.22031516
2963,46,19,1.44743076,0.97256033
2964,46,20,1.85778713,0.89105543
2965,46,21,1.80947355,0.90286327
2966,46,22,1.64605453,1.12538497
2967,46,23,1.38904435,1.17062898
2968,46,24,1.56472732,0.8289802
2969,46,25,1.58176231,1.09504663
2970,46,26,1.528705,0.90505218
2971,46,27,1.73444985,0.95489117
2972,46,28,1.55668089,0.86119144
2973,46,29,1.72481137,0.81946407
2974,46,30,1.43945484,0.79982844
2975,46,31,1.80289529,0.81768424
2976,46,32,1.7538456,1.00031427
2977,46,33,1.571026,0.98015386
2978,46,34,1.74775185,0.90440291
2979,46,35,1.42402122,0.7712667
2980,46,36,1.68444896,0.71474657
2981,46,37,1.39765738,0.87466398
2982,46,38,1.41973484,0.80917628
2983,46,39,1.66728049,0.86899629
2984,46,40,1.65128191,0.91308394
2985,46,41,1.67632772,0.93344134
2986,46,42,1.5676033,1.23165565
2987,46,43,1.49613981,0.98445947
2988,46,44,1.33857239,1.05393975
2989,46,45,1.71102863,0.85025147
2990,46,46,1.60561986,0.58432386
