index,step_estimated,layer_estimated,alpha_s,alpha_f
586,9,10,1.2128280401229858,1.534600853919983
587,9,11,0.9918805956840515,1.7994449138641357
588,9,12,1.0210639238357544,1.894508719444275
589,9,13,1.3901689052581787,1.7413747310638428
590,9,14,1.1362742185592651,1.7695560455322266
591,9,15,1.0651353597640991,1.7930128574371338
592,9,16,1.1662583351135254,1.7313898801803589
593,9,17,1.1258628368377686,1.540367603302002
594,9,18,1.4056544303894043,1.4996169805526733
595,9,19,1.2127925157546997,1.6597422361373901
596,9,20,1.209716558456421,1.4510210752487183
597,9,21,1.1174278259277344,1.5813267230987549
598,9,22,1.1869903802871704,1.4680137634277344
599,9,23,1.0657837390899658,1.3789923191070557
600,9,24,1.0808218717575073,1.1798540353775024
601,9,25,1.1481187343597412,1.3468308448791504
602,9,26,1.0279663801193237,1.127346158027649
603,9,27,1.237511396408081,1.653084397315979
604,9,28,1.0895389318466187,1.311318039894104
605,9,29,1.2690401077270508,1.4620649814605713
606,9,30,1.1209925413131714,1.6043380498886108
607,9,31,1.1248308420181274,1.3716830015182495
608,9,32,1.1093367338180542,1.5439872741699219
609,9,33,1.0712965726852417,1.604880452156067
610,9,34,0.9682979583740234,1.5497617721557617
611,9,35,1.0333718061447144,1.4910067319869995
612,9,36,1.2114384174346924,1.8502107858657837
613,9,37,1.2030479907989502,1.749613881111145
614,9,38,1.2993804216384888,1.8661489486694336
615,9,39,1.3574963808059692,1.8253118991851807
616,9,40,1.2127110958099365,1.5081093311309814
617,9,41,1.3147938251495361,1.8610678911209106
618,9,42,1.3063170909881592,1.1575918197631836
619,9,43,1.3221322298049927,1.807745099067688
620,9,44,1.4157263040542603,1.7473596334457397
621,9,45,1.6491857767105103,1.8638402223587036
622,9,46,1.5332330465316772,1.0855962038040161
623,9,47,1.2202709913253784,1.576341152191162
624,9,48,1.5532523393630981,1.9242987632751465
625,9,49,1.489389181137085,1.8157202005386353
626,9,50,1.4489740133285522,1.7777079343795776
627,9,51,1.3435860872268677,1.9510226249694824
628,9,52,1.384558916091919,1.7129144668579102
629,9,53,1.5320998430252075,1.8186439275741577
630,9,54,1.8690942525863647,1.9214166402816772
631,9,55,1.973305344581604,1.9550317525863647
632,9,56,1.9632164239883423,1.9840513467788696
633,9,57,1.6446706056594849,1.8798439502716064
634,9,58,1.9591522216796875,1.9804741144180298
635,9,59,1.8207958936691284,1.9919109344482422
636,9,60,1.458379864692688,1.9053187370300293
637,9,61,1.8892720937728882,1.5689059495925903
638,9,62,1.6876188516616821,1.8329592943191528
639,9,63,1.5307540893554688,1.9119096994400024
640,10,0,1.5598702430725098,1.5799329280853271
641,10,1,1.4382044076919556,0.827301561832428
642,10,2,1.742601990699768,1.9556549787521362
643,10,3,1.8187452554702759,1.9328910112380981
644,10,4,1.565693974494934,1.8663477897644043
645,10,5,1.054764986038208,1.8441743850708008
646,10,6,1.3866475820541382,1.5752720832824707
647,10,7,1.4380600452423096,1.801964521408081
648,10,8,1.1283291578292847,1.7158827781677246
649,10,9,1.2222727537155151,1.5180073976516724
650,10,10,1.2222404479980469,1.574869155883789
651,10,11,0.9565134644508362,1.8019542694091797
652,10,12,1.0224961042404175,1.9014114141464233
653,10,13,1.3914715051651,1.7721837759017944
654,10,14,1.1182798147201538,1.7740126848220825
655,10,15,1.058895468711853,1.7939205169677734
656,10,16,1.1529675722122192,1.739534616470337
657,10,17,1.1276894807815552,1.5330524444580078
658,10,18,1.418529987335205,1.5024144649505615
659,10,19,1.2052661180496216,1.672167181968689
660,10,20,1.2266868352890015,1.4728862047195435
661,10,21,1.1036731004714966,1.5942652225494385
662,10,22,1.1930769681930542,1.488144040107727
663,10,23,1.0741688013076782,1.399875283241272
664,10,24,1.0863370895385742,1.1786044836044312
665,10,25,1.1459598541259766,1.3559826612472534
666,10,26,1.042629361152649,1.1464662551879883
667,10,27,1.2272132635116577,1.6640801429748535
668,10,28,1.086353063583374,1.3394756317138672
669,10,29,1.276738166809082,1.4654083251953125
670,10,30,1.1126610040664673,1.5972193479537964
671,10,31,1.1174403429031372,1.3981480598449707
672,10,32,1.1129908561706543,1.5694118738174438
673,10,33,1.0588374137878418,1.6181931495666504
674,10,34,0.9718685746192932,1.5935649871826172
675,10,35,0.9975630044937134,1.5249416828155518
676,10,36,1.1933308839797974,1.8526511192321777
677,10,37,1.1455212831497192,1.7699369192123413
678,10,38,1.2919334173202515,1.8771247863769531
679,10,39,1.3435896635055542,1.8240333795547485
680,10,40,1.190690040588379,1.5457168817520142
681,10,41,1.2807283401489258,1.8611198663711548
682,10,42,1.303857684135437,1.2154368162155151
683,10,43,1.3138542175292969,1.8222379684448242
684,10,44,1.4032243490219116,1.7839295864105225
685,10,45,1.6451033353805542,1.8809796571731567
686,10,46,1.5681509971618652,1.1074618101119995
687,10,47,1.202030897140503,1.6224788427352905
688,10,48,1.5687649250030518,1.9359934329986572
689,10,49,1.4661777019500732,1.8236585855484009
690,10,50,1.4427168369293213,1.8081388473510742
691,10,51,1.3167558908462524,1.957126259803772
692,10,52,1.414252758026123,1.7215936183929443
693,10,53,1.5061458349227905,1.8405474424362183
694,10,54,1.869506597518921,1.931698203086853
695,10,55,1.9768588542938232,1.9640884399414062
696,10,56,1.9677823781967163,1.985955834388733
697,10,57,1.6181482076644897,1.8844451904296875
698,10,58,1.9642359018325806,1.9845646619796753
699,10,59,1.833919644355774,1.9931868314743042
700,10,60,1.4322150945663452,1.9105602502822876
701,10,61,1.8907485008239746,1.671044111251831
702,10,62,1.6587594747543335,1.8562572002410889
703,10,63,1.5035524368286133,1.9148370027542114
704,11,0,1.5633209943771362,1.6489654779434204
705,11,1,1.458202600479126,0.89899080991745
706,11,2,1.7453123331069946,1.9614205360412598
707,11,3,1.8351937532424927,1.9447203874588013
708,11,4,1.5630431175231934,1.8860020637512207
709,11,5,1.0154430866241455,1.867509126663208
710,11,6,1.3787895441055298,1.6033252477645874
711,11,7,1.4332431554794312,1.8284733295440674
712,11,8,1.1100283861160278,1.7409363985061646
713,11,9,1.2382358312606812,1.5651733875274658
714,11,10,1.2348445653915405,1.6169596910476685
715,11,11,0.9224770665168762,1.8080884218215942
716,11,12,1.0219756364822388,1.9094704389572144
717,11,13,1.3872469663619995,1.80253005027771
718,11,14,1.100401759147644,1.7814877033233643
719,11,15,1.0549118518829346,1.7970024347305298
720,11,16,1.140112042427063,1.7511757612228394
721,11,17,1.1313928365707397,1.5286952257156372
722,11,18,1.4314827919006348,1.5085574388504028
723,11,19,1.1996262073516846,1.6884311437606812
724,11,20,1.2427901029586792,1.4973373413085938
725,11,21,1.0883055925369263,1.6112096309661865
726,11,22,1.2012113332748413,1.511075496673584
727,11,23,1.0837938785552979,1.4244033098220825
728,11,24,1.0921752452850342,1.1769194602966309
729,11,25,1.1433480978012085,1.368045687675476
730,11,26,1.0573372840881348,1.1669538021087646
731,11,27,1.217384696006775,1.6778825521469116
732,11,28,1.0786992311477661,1.3711674213409424
733,11,29,1.2854090929031372,1.4716097116470337
734,11,30,1.1064021587371826,1.5916481018066406
735,11,31,1.1121660470962524,1.427992343902588
736,11,32,1.119877576828003,1.5975133180618286
737,11,33,1.0407086610794067,1.635854721069336
738,11,34,0.9718429446220398,1.6393166780471802
739,11,35,0.9619222283363342,1.5639370679855347
740,11,36,1.184126377105713,1.8567814826965332
741,11,37,1.0785177946090698,1.7921645641326904
742,11,38,1.28925621509552,1.8901677131652832
743,11,39,1.3348363637924194,1.8234270811080933
744,11,40,1.1656584739685059,1.5847742557525635
745,11,41,1.247879147529602,1.863395094871521
746,11,42,1.3072818517684937,1.263041377067566
747,11,43,1.3080862760543823,1.8354315757751465
748,11,44,1.3910170793533325,1.8187886476516724
749,11,45,1.6485819816589355,1.899365782737732
750,11,46,1.593012809753418,1.1423529386520386
751,11,47,1.185760498046875,1.6592148542404175
752,11,48,1.5847605466842651,1.9469959735870361
753,11,49,1.464074969291687,1.8358547687530518
754,11,50,1.4300562143325806,1.8315021991729736
755,11,51,1.2985632419586182,1.9637516736984253
756,11,52,1.4226861000061035,1.7366479635238647
757,11,53,1.4827347993850708,1.8621348142623901
758,11,54,1.8703917264938354,1.9427889585494995
759,11,55,1.9794517755508423,1.972818374633789
760,11,56,1.9722779989242554,1.9880132675170898
761,11,57,1.613760232925415,1.8953663110733032
762,11,58,1.9697209596633911,1.9883520603179932
763,11,59,1.8539564609527588,1.9945403337478638
764,11,60,1.4169201850891113,1.9184744358062744
765,11,61,1.8962546586990356,1.7497020959854126
766,11,62,1.6423392295837402,1.8781397342681885
767,11,63,1.4747636318206787,1.9184831380844116
768,12,0,1.5636703968048096,1.7092126607894897
769,12,1,1.4656363725662231,0.9729507565498352
770,12,2,1.7521406412124634,1.9651963710784912
771,12,3,1.8500475883483887,1.9534049034118652
772,12,4,1.56577467918396,1.9026230573654175
773,12,5,0.9824833869934082,1.888540267944336
774,12,6,1.3631179332733154,1.630406379699707
775,12,7,1.4236130714416504,1.849595069885254
776,12,8,1.090087890625,1.7654615640640259
777,12,9,1.2398076057434082,1.610506296157837
778,12,10,1.2437242269515991,1.6579242944717407
779,12,11,0.8913724422454834,1.8136556148529053
780,12,12,1.0200272798538208,1.9164249897003174
781,12,13,1.3858023881912231,1.82842218875885
782,12,14,1.0819863080978394,1.7886062860488892
783,12,15,1.0524399280548096,1.7997323274612427
784,12,16,1.1282012462615967,1.7627387046813965
785,12,17,1.1333507299423218,1.524357795715332
786,12,18,1.4505354166030884,1.514607310295105
787,12,19,1.1898176670074463,1.7039804458618164
788,12,20,1.2567927837371826,1.5203330516815186
789,12,21,1.0725252628326416,1.6272985935211182
790,12,22,1.2077080011367798,1.5329302549362183
791,12,23,1.0921622514724731,1.4477756023406982
792,12,24,1.0954846143722534,1.1734596490859985
793,12,25,1.1446254253387451,1.379902958869934
794,12,26,1.071921467781067,1.1879925727844238
795,12,27,1.2083947658538818,1.6906325817108154
796,12,28,1.075601577758789,1.4022241830825806
797,12,29,1.2955069541931152,1.4769034385681152
798,12,30,1.1011158227920532,1.587578535079956
799,12,31,1.1035561561584473,1.4569470882415771
800,12,32,1.1225545406341553,1.6235889196395874
801,12,33,1.0268049240112305,1.6495814323425293
802,12,34,0.9720063209533691,1.676160454750061
803,12,35,0.9302170276641846,1.6005644798278809
804,12,36,1.1735435724258423,1.8606257438659668
805,12,37,1.0195409059524536,1.8095825910568237
806,12,38,1.2860033512115479,1.9007227420806885
807,12,39,1.3218258619308472,1.8215408325195312
808,12,40,1.139733910560608,1.6193161010742188
809,12,41,1.2171233892440796,1.865457534790039
810,12,42,1.3161852359771729,1.3030332326889038
811,12,43,1.3008832931518555,1.8451118469238281
812,12,44,1.3820492029190063,1.8419450521469116
813,12,45,1.6472588777542114,1.9147273302078247
814,12,46,1.6077042818069458,1.1809695959091187
815,12,47,1.165560007095337,1.6835682392120361
816,12,48,1.5981487035751343,1.955683708190918
817,12,49,1.4751654863357544,1.8488942384719849
818,12,50,1.4145227670669556,1.8476018905639648
819,12,51,1.293379783630371,1.9693176746368408
820,12,52,1.4143519401550293,1.756250262260437
821,12,53,1.4639413356781006,1.8811901807785034
822,12,54,1.8701884746551514,1.9523100852966309
823,12,55,1.981038212776184,1.9792624711990356
824,12,56,1.975751280784607,1.9896148443222046
825,12,57,1.6163538694381714,1.9057884216308594
826,12,58,1.9751375913619995,1.9912441968917847
827,12,59,1.8744919300079346,1.9956352710723877
828,12,60,1.411911964416504,1.9263877868652344
829,12,61,1.9021319150924683,1.80308198928833
830,12,62,1.6338975429534912,1.8969612121582031
831,12,63,1.4480900764465332,1.9210091829299927
832,13,0,1.563322901725769,1.7557841539382935
833,13,1,1.4786417484283447,1.0460885763168335
834,13,2,1.7598687410354614,1.969273328781128
835,13,3,1.8647409677505493,1.961534023284912
836,13,4,1.567376971244812,1.9173104763031006
837,13,5,0.9438673853874207,1.9057949781417847
838,13,6,1.35334312915802,1.6613315343856812
839,13,7,1.4184616804122925,1.8703601360321045
840,13,8,1.0685386657714844,1.7875688076019287
841,13,9,1.2492539882659912,1.652765154838562
842,13,10,1.2562135457992554,1.6937705278396606
843,13,11,0.8570820093154907,1.8191684484481812
844,13,12,1.0175036191940308,1.9231548309326172
845,13,13,1.3835349082946777,1.8527430295944214
846,13,14,1.0655415058135986,1.7957439422607422
847,13,15,1.049564003944397,1.8020373582839966
848,13,16,1.115901231765747,1.773789644241333
849,13,17,1.1402536630630493,1.5210247039794922
850,13,18,1.4645788669586182,1.520987868309021
851,13,19,1.1829296350479126,1.720548152923584
852,13,20,1.2734330892562866,1.542872667312622
853,13,21,1.057447075843811,1.6445814371109009
854,13,22,1.2100762128829956,1.5555816888809204
855,13,23,1.0969746112823486,1.4721910953521729
856,13,24,1.0993506908416748,1.1708133220672607
857,13,25,1.1443841457366943,1.3922406435012817
858,13,26,1.0830833911895752,1.2094581127166748
859,13,27,1.1993240118026733,1.7031660079956055
860,13,28,1.0660133361816406,1.4337756633758545
861,13,29,1.303131103515625,1.482905387878418
862,13,30,1.0949441194534302,1.5826536417007446
863,13,31,1.096522569656372,1.4868851900100708
864,13,32,1.1248524188995361,1.6488500833511353
865,13,33,1.0071848630905151,1.6657733917236328
866,13,34,0.9698359966278076,1.7120294570922852
867,13,35,0.894198477268219,1.6349691152572632
868,13,36,1.1631447076797485,1.864121437072754
869,13,37,0.9588909149169922,1.82773756980896
870,13,38,1.2829080820083618,1.9115666151046753
871,13,39,1.3087536096572876,1.8185395002365112
872,13,40,1.1165622472763062,1.654299020767212
873,13,41,1.1856567859649658,1.8676000833511353
874,13,42,1.3171228170394897,1.343787670135498
875,13,43,1.2918626070022583,1.8550808429718018
876,13,44,1.3716949224472046,1.865912675857544
877,13,45,1.6467467546463013,1.9286410808563232
878,13,46,1.625462293624878,1.2222775220870972
879,13,47,1.1477988958358765,1.7091246843338013
880,13,48,1.6097044944763184,1.9630054235458374
881,13,49,1.4846904277801514,1.8634942770004272
882,13,50,1.3997468948364258,1.8632268905639648
883,13,51,1.285305142402649,1.9742650985717773
884,13,52,1.4064706563949585,1.774161458015442
885,13,53,1.4445674419403076,1.8976898193359375
886,13,54,1.8697397708892822,1.9604363441467285
887,13,55,1.9824082851409912,1.984149694442749
888,13,56,1.9787110090255737,1.9911128282546997
889,13,57,1.621474266052246,1.916471004486084
890,13,58,1.979350209236145,1.9933699369430542
891,13,59,1.8905479907989502,1.996451735496521
892,13,60,1.4069935083389282,1.9332716464996338
893,13,61,1.9074945449829102,1.8457210063934326
894,13,62,1.6243457794189453,1.9130361080169678
895,13,63,1.4257811307907104,1.9238002300262451
896,14,0,1.5607497692108154,1.7970963716506958
897,14,1,1.4941006898880005,1.1208388805389404
898,14,2,1.7628244161605835,1.9723697900772095
899,14,3,1.8750064373016357,1.9676176309585571
900,14,4,1.5649573802947998,1.928937554359436
901,14,5,0.9041675329208374,1.9201343059539795
902,14,6,1.3399869203567505,1.688159465789795
903,14,7,1.411147117614746,1.886257290840149
904,14,8,1.0436111688613892,1.8057003021240234
905,14,9,1.2546942234039307,1.6906658411026
906,14,10,1.2647006511688232,1.7268270254135132
907,14,11,0.8247553110122681,1.8236842155456543
908,14,12,1.014851450920105,1.9286895990371704
909,14,13,1.378294825553894,1.872544765472412
910,14,14,1.0426303148269653,1.8007315397262573
911,14,15,1.0447028875350952,1.8030024766921997
912,14,16,1.1044244766235352,1.7850316762924194
913,14,17,1.1474268436431885,1.5170727968215942
914,14,18,1.4798552989959717,1.5275230407714844
915,14,19,1.175449013710022,1.7367761135101318
916,14,20,1.2889313697814941,1.5645637512207031
917,14,21,1.0434772968292236,1.6619787216186523
918,14,22,1.2147812843322754,1.5778262615203857
919,14,23,1.107247233390808,1.496443271636963
920,14,24,1.1047842502593994,1.1673660278320312
921,14,25,1.140938639640808,1.4044623374938965
922,14,26,1.0945273637771606,1.2308709621429443
923,14,27,1.1898058652877808,1.714401364326477
924,14,28,1.060056447982788,1.465014934539795
925,14,29,1.3100125789642334,1.4884306192398071
926,14,30,1.0898699760437012,1.5769723653793335
927,14,31,1.091240644454956,1.515736699104309
928,14,32,1.1304503679275513,1.6727399826049805
929,14,33,0.9900835752487183,1.6794970035552979
930,14,34,0.9706414937973022,1.7440319061279297
931,14,35,0.8594149351119995,1.6662514209747314
932,14,36,1.1501469612121582,1.866939902305603
933,14,37,0.8982937335968018,1.843554139137268
934,14,38,1.2743405103683472,1.920447587966919
935,14,39,1.2903164625167847,1.8128339052200317
936,14,40,1.0897443294525146,1.686732292175293
937,14,41,1.1550812721252441,1.86915123462677
938,14,42,1.3148318529129028,1.389941930770874
939,14,43,1.2816568613052368,1.8636162281036377
940,14,44,1.359286904335022,1.8860492706298828
941,14,45,1.6439257860183716,1.9397143125534058
942,14,46,1.6411077976226807,1.2640392780303955
943,14,47,1.129003643989563,1.736603021621704
944,14,48,1.6192996501922607,1.9686380624771118
945,14,49,1.4836080074310303,1.8756617307662964
946,14,50,1.3855198621749878,1.878523588180542
947,14,51,1.2711029052734375,1.9781256914138794
948,14,52,1.4083701372146606,1.7904789447784424
949,14,53,1.419920563697815,1.9109375476837158
950,14,54,1.8692022562026978,1.9667991399765015
951,14,55,1.9836125373840332,1.9875799417495728
952,14,56,1.9811214208602905,1.992284893989563
953,14,57,1.6161774396896362,1.923865795135498
954,14,58,1.9824833869934082,1.994897723197937
955,14,59,1.903670310974121,1.9970810413360596
956,14,60,1.3964213132858276,1.9379210472106934
957,14,61,1.9097001552581787,1.8798673152923584
958,14,62,1.6093655824661255,1.926208734512329
959,14,63,1.4051800966262817,1.9260928630828857
960,15,0,1.5523173809051514,1.82891845703125
961,15,1,1.4945509433746338,1.2018029689788818
962,15,2,1.7752717733383179,1.974469542503357
963,15,3,1.8879456520080566,1.9719715118408203
964,15,4,1.5665417909622192,1.9389588832855225
965,15,5,0.8770971298217773,1.932364583015442
966,15,6,1.3154997825622559,1.712599754333496
967,15,7,1.402172565460205,1.899994134902954
968,15,8,1.0262938737869263,1.8244191408157349
969,15,9,1.2541934251785278,1.7254477739334106
970,15,10,1.2727620601654053,1.7571402788162231
971,15,11,0.8000799417495728,1.827966570854187
972,15,12,1.008914828300476,1.9332389831542969
973,15,13,1.3732408285140991,1.8889073133468628
974,15,14,1.0239098072052002,1.804789662361145
975,15,15,1.0428762435913086,1.802535057067871
976,15,16,1.0939080715179443,1.7948514223098755
977,15,17,1.156996250152588,1.513153314590454
978,15,18,1.4960638284683228,1.5336979627609253
979,15,19,1.1678284406661987,1.752122163772583
980,15,20,1.3017327785491943,1.5849939584732056
981,15,21,1.0305200815200806,1.6782939434051514
982,15,22,1.2211915254592896,1.5987749099731445
983,15,23,1.112300992012024,1.518445372581482
984,15,24,1.106798529624939,1.1628918647766113
985,15,25,1.1364651918411255,1.4171087741851807
986,15,26,1.10467529296875,1.2515838146209717
987,15,27,1.1810896396636963,1.7251790761947632
988,15,28,1.0531466007232666,1.4949650764465332
989,15,29,1.315323829650879,1.4931561946868896
990,15,30,1.0846463441848755,1.5707324743270874
991,15,31,1.0835325717926025,1.5426316261291504
992,15,32,1.1326583623886108,1.6942957639694214
993,15,33,0.971908450126648,1.6912916898727417
994,15,34,0.9718565344810486,1.7706278562545776
995,15,35,0.829662024974823,1.6955115795135498
996,15,36,1.1431654691696167,1.8687567710876465
997,15,37,0.8439615368843079,1.8561478853225708
998,15,38,1.2708427906036377,1.9281210899353027
999,15,39,1.2750861644744873,1.8049135208129883
1000,15,40,1.061945915222168,1.7119873762130737
1001,15,41,1.1289613246917725,1.8699887990951538
1002,15,42,1.3164219856262207,1.421769618988037
1003,15,43,1.27000093460083,1.8674993515014648
1004,15,44,1.3455325365066528,1.899682879447937
1005,15,45,1.6396650075912476,1.949308156967163
1006,15,46,1.6440073251724243,1.3082154989242554
1007,15,47,1.1097763776779175,1.748821496963501
1008,15,48,1.6247947216033936,1.9730565547943115
1009,15,49,1.5046404600143433,1.8878848552703857
1010,15,50,1.3611559867858887,1.8858381509780884
1011,15,51,1.2754663228988647,1.9814096689224243
1012,15,52,1.3772517442703247,1.8081269264221191
1013,15,53,1.3977481126785278,1.9210190773010254
1014,15,54,1.865426778793335,1.971826434135437
1015,15,55,1.9836915731430054,1.990216851234436
1016,15,56,1.982740879058838,1.9931755065917969
1017,15,57,1.6347763538360596,1.9325895309448242
1018,15,58,1.9853960275650024,1.996052861213684
1019,15,59,1.9179004430770874,1.997573971748352
1020,15,60,1.4001004695892334,1.944181203842163
1021,15,61,1.9156118631362915,1.9005221128463745
1022,15,62,1.6123332977294922,1.936406135559082
1023,15,63,1.3800163269042969,1.9271667003631592
1024,16,0,1.5490832328796387,1.8553625345230103
1025,16,1,1.5163235664367676,1.2637990713119507
1026,16,2,1.7727468013763428,1.9768370389938354
1027,16,3,1.893813967704773,1.976170301437378
1028,16,4,1.5619324445724487,1.9464123249053955
1029,16,5,0.8401159048080444,1.9414438009262085
1030,16,6,1.3041017055511475,1.734588861465454
1031,16,7,1.3951714038848877,1.9113733768463135
1032,16,8,1.0020641088485718,1.836292028427124
1033,16,9,1.261667013168335,1.752660870552063
1034,16,10,1.2797261476516724,1.7811694145202637
1035,16,11,0.7678771018981934,1.8308640718460083
1036,16,12,1.0041310787200928,1.9374555349349976
1037,16,13,1.3713778257369995,1.903297781944275
1038,16,14,1.0031158924102783,1.8081059455871582
1039,16,15,1.0380836725234985,1.8019859790802002
1040,16,16,1.0855270624160767,1.8044947385787964
1041,16,17,1.160467505455017,1.5085346698760986
1042,16,18,1.5080822706222534,1.5397003889083862
1043,16,19,1.15908682346344,1.7674239873886108
1044,16,20,1.3139758110046387,1.6041892766952515
1045,16,21,1.0135210752487183,1.6940748691558838
1046,16,22,1.2218759059906006,1.61900794506073
1047,16,23,1.12168550491333,1.5413994789123535
1048,16,24,1.111451268196106,1.158754587173462
1049,16,25,1.1310288906097412,1.429009199142456
1050,16,26,1.1120895147323608,1.2726274728775024
1051,16,27,1.171822428703308,1.7337315082550049
1052,16,28,1.0476734638214111,1.5240700244903564
1053,16,29,1.3168941736221313,1.4985601902008057
1054,16,30,1.0780001878738403,1.5629123449325562
1055,16,31,1.0793713331222534,1.5683704614639282
1056,16,32,1.1377217769622803,1.714373230934143
1057,16,33,0.9558752179145813,1.7032963037490845
1058,16,34,0.9723421931266785,1.7938159704208374
1059,16,35,0.7957467436790466,1.720276951789856
1060,16,36,1.1287634372711182,1.8705905675888062
1061,16,37,0.7936134338378906,1.8684364557266235
1062,16,38,1.2625539302825928,1.9350945949554443
1063,16,39,1.2571640014648438,1.79714035987854
1064,16,40,1.0392534732818604,1.7370109558105469
1065,16,41,1.101059913635254,1.8704487085342407
1066,16,42,1.305872917175293,1.4656022787094116
1067,16,43,1.260363221168518,1.8747490644454956
1068,16,44,1.3372167348861694,1.9144935607910156
1069,16,45,1.6364821195602417,1.9565765857696533
1070,16,46,1.6601003408432007,1.3476296663284302
1071,16,47,1.0960294008255005,1.774112343788147
1072,16,48,1.633575201034546,1.9766571521759033
1073,16,49,1.4916770458221436,1.8980135917663574
1074,16,50,1.3529280424118042,1.8993737697601318
1075,16,51,1.2546547651290894,1.9839102029800415
1076,16,52,1.3941529989242554,1.8203976154327393
1077,16,53,1.3798288106918335,1.9304883480072021
1078,16,54,1.8657557964324951,1.975717544555664
1079,16,55,1.984895944595337,1.9920549392700195
1080,16,56,1.9844614267349243,1.9940199851989746
1081,16,57,1.6186352968215942,1.9379745721817017
1082,16,58,1.9871317148208618,1.996851921081543
1083,16,59,1.9260879755020142,1.9979393482208252
1084,16,60,1.3872413635253906,1.9465044736862183
1085,16,61,1.914123296737671,1.9214023351669312
1086,16,62,1.589446783065796,1.9449920654296875
1087,16,63,1.3697313070297241,1.9288690090179443
1088,17,0,1.5439878702163696,1.8819291591644287
1089,17,1,1.5333168506622314,1.3483535051345825
1090,17,2,1.7758138179779053,1.9794100522994995
1091,17,3,1.9020061492919922,1.9799257516860962
1092,17,4,1.558559536933899,1.9541001319885254
1093,17,5,0.8011084198951721,1.9507787227630615
1094,17,6,1.2840029001235962,1.759761095046997
1095,17,7,1.384173035621643,1.9224456548690796
1096,17,8,0.9732292890548706,1.8499290943145752
1097,17,9,1.2605174779891968,1.782240390777588
1098,17,10,1.287699580192566,1.8085179328918457
1099,17,11,0.7372004389762878,1.8345166444778442
1100,17,12,1.0034618377685547,1.9419101476669312
1101,17,13,1.369304895401001,1.9171178340911865
1102,17,14,0.9827751517295837,1.81208336353302
1103,17,15,1.0347716808319092,1.801301121711731
1104,17,16,1.0739147663116455,1.8153116703033447
1105,17,17,1.1704577207565308,1.504900336265564
1106,17,18,1.5245980024337769,1.5470284223556519
1107,17,19,1.1494815349578857,1.7826043367385864
1108,17,20,1.3314675092697144,1.6240441799163818
1109,17,21,0.9990154504776001,1.7100621461868286
1110,17,22,1.2240151166915894,1.63997220993042
1111,17,23,1.1260408163070679,1.5641306638717651
1112,17,24,1.114137887954712,1.1537590026855469
1113,17,25,1.1271048784255981,1.441968321800232
1114,17,26,1.1230459213256836,1.2936034202575684
1115,17,27,1.1588225364685059,1.7446928024291992
1116,17,28,1.041406273841858,1.5538747310638428
1117,17,29,1.320605754852295,1.503820538520813
1118,17,30,1.0690162181854248,1.5559402704238892
1119,17,31,1.072162389755249,1.5942668914794922
1120,17,32,1.1390063762664795,1.7342580556869507
1121,17,33,0.9396780133247375,1.7149770259857178
1122,17,34,0.9703686237335205,1.816468358039856
1123,17,35,0.7604202628135681,1.7464817762374878
1124,17,36,1.1163264513015747,1.8725160360336304
1125,17,37,0.7370063662528992,1.8810170888900757
1126,17,38,1.2525618076324463,1.9419814348220825
1127,17,39,1.231549859046936,1.7856637239456177
1128,17,40,1.0124096870422363,1.7647712230682373
1129,17,41,1.0697354078292847,1.8716360330581665
1130,17,42,1.2957258224487305,1.5117336511611938
1131,17,43,1.246183156967163,1.8809080123901367
1132,17,44,1.324598789215088,1.9279050827026367
1133,17,45,1.628041386604309,1.9637125730514526
1134,17,46,1.6740069389343262,1.3974710702896118
1135,17,47,1.0726484060287476,1.7967275381088257
1136,17,48,1.6417628526687622,1.9801658391952515
1137,17,49,1.4864144325256348,1.9092470407485962
1138,17,50,1.3368031978607178,1.9113174676895142
1139,17,51,1.2386586666107178,1.9864698648452759
1140,17,52,1.4020079374313354,1.8381158113479614
1141,17,53,1.3568694591522217,1.9401190280914307
1142,17,54,1.8662132024765015,1.9799935817718506
1143,17,55,1.9857765436172485,1.993731141090393
1144,17,56,1.9862051010131836,1.9948567152023315
1145,17,57,1.6120667457580566,1.9442962408065796
1146,17,58,1.9891812801361084,1.9975658655166626
1147,17,59,1.9354419708251953,1.9982699155807495
1148,17,60,1.3789052963256836,1.9499237537384033
1149,17,61,1.9157835245132446,1.939603567123413
1150,17,62,1.5743874311447144,1.9539709091186523
1151,17,63,1.3525651693344116,1.9312824010849
1152,18,0,1.5341558456420898,1.8986680507659912
1153,18,1,1.5496503114700317,1.4156512022018433
1154,18,2,1.7759958505630493,1.9808887243270874
1155,18,3,1.9062249660491943,1.9821956157684326
1156,18,4,1.5534905195236206,1.9589836597442627
1157,18,5,0.7696241736412048,1.9570125341415405
1158,18,6,1.261863350868225,1.7817409038543701
1159,18,7,1.3758764266967773,1.930284023284912
1160,18,8,0.9447061419487,1.8584591150283813
1161,18,9,1.2621182203292847,1.805921196937561
1162,18,10,1.293014407157898,1.8286378383636475
1163,18,11,0.7090757489204407,1.8355350494384766
1164,18,12,1.0030522346496582,1.94413423538208
1165,18,13,1.3661633729934692,1.9271804094314575
1166,18,14,0.9620851278305054,1.8125311136245728
1167,18,15,1.0356144905090332,1.796744465827942
1168,18,16,1.0656471252441406,1.8229005336761475
1169,18,17,1.1778571605682373,1.499130129814148
1170,18,18,1.536385416984558,1.5514620542526245
